date,ticker,name,price
2008-09-22,EURO50,EuroStoxx 50  (Price Return),3181.8
2008-09-22,DJIA,Dow Jones Industrial Average Index  (Price Return),11016.0
2008-09-22,NIKKEI,Nikkei 225 (Price Return),12090.6
2008-09-22,DAX,DAX (Total Return),6107.8
2008-09-23,SMI,SMI (Price Return),6805.5
2008-09-23,EURO50,EuroStoxx 50  (Price Return),3139.8
2008-09-23,DJIA,Dow Jones Industrial Average Index  (Price Return),10854.0
2008-09-23,NIKKEI,Nikkei 225 (Price Return),12090.6
2008-09-23,DAX,DAX (Total Return),6068.5
2008-09-24,SMI,SMI (Price Return),6780.3
2008-09-24,EURO50,EuroStoxx 50  (Price Return),3119.8
2008-09-24,DJIA,Dow Jones Industrial Average Index  (Price Return),10825.0
2008-09-24,NIKKEI,Nikkei 225 (Price Return),12115.0
2008-09-24,DAX,DAX (Total Return),6052.9
2008-09-25,SMI,SMI (Price Return),6945.5
2008-09-25,EURO50,EuroStoxx 50  (Price Return),3207.1
2008-09-25,DJIA,Dow Jones Industrial Average Index  (Price Return),11022.0
2008-09-25,NIKKEI,Nikkei 225 (Price Return),12006.5
2008-09-25,DAX,DAX (Total Return),6173.0
2008-09-26,SMI,SMI (Price Return),6815.5
2008-09-26,EURO50,EuroStoxx 50  (Price Return),3156.5
2008-09-26,DJIA,Dow Jones Industrial Average Index  (Price Return),11143.0
2008-09-26,NIKKEI,Nikkei 225 (Price Return),11893.2
2008-09-26,DAX,DAX (Total Return),6063.5
2008-09-29,SMI,SMI (Price Return),6500.1
2008-09-29,EURO50,EuroStoxx 50  (Price Return),3008.2
2008-09-29,DJIA,Dow Jones Industrial Average Index  (Price Return),10365.0
2008-09-29,NIKKEI,Nikkei 225 (Price Return),11743.6
2008-09-29,DAX,DAX (Total Return),5807.1
2008-09-30,SMI,SMI (Price Return),6654.9
2008-09-30,EURO50,EuroStoxx 50  (Price Return),3038.2
2008-09-30,DJIA,Dow Jones Industrial Average Index  (Price Return),10851.0
2008-09-30,NIKKEI,Nikkei 225 (Price Return),11259.9
2008-09-30,DAX,DAX (Total Return),5831.0
2008-10-01,SMI,SMI (Price Return),6727.6
2008-10-01,EURO50,EuroStoxx 50  (Price Return),3067.4
2008-10-01,DJIA,Dow Jones Industrial Average Index  (Price Return),10831.0
2008-10-01,NIKKEI,Nikkei 225 (Price Return),11368.3
2008-10-01,DAX,DAX (Total Return),5806.3
2008-10-02,SMI,SMI (Price Return),6730.9
2008-10-02,EURO50,EuroStoxx 50  (Price Return),3007.5
2008-10-02,DJIA,Dow Jones Industrial Average Index  (Price Return),10483.0
2008-10-02,NIKKEI,Nikkei 225 (Price Return),11154.8
2008-10-02,DAX,DAX (Total Return),5660.6
2008-10-03,SMI,SMI (Price Return),6879.8
2008-10-03,EURO50,EuroStoxx 50  (Price Return),3113.8
2008-10-03,DJIA,Dow Jones Industrial Average Index  (Price Return),10325.0
2008-10-03,NIKKEI,Nikkei 225 (Price Return),10938.1
2008-10-03,DAX,DAX (Total Return),5797.0
2008-10-06,SMI,SMI (Price Return),6458.7
2008-10-06,EURO50,EuroStoxx 50  (Price Return),2869.0
2008-10-06,DJIA,Dow Jones Industrial Average Index  (Price Return),9956.0
2008-10-06,NIKKEI,Nikkei 225 (Price Return),10473.1
2008-10-06,DAX,DAX (Total Return),5387.0
2008-10-07,SMI,SMI (Price Return),6427.8
2008-10-07,EURO50,EuroStoxx 50  (Price Return),2879.5
2008-10-07,DJIA,Dow Jones Industrial Average Index  (Price Return),9447.0
2008-10-07,NIKKEI,Nikkei 225 (Price Return),10155.9
2008-10-07,DAX,DAX (Total Return),5326.6
2008-10-08,SMI,SMI (Price Return),6073.4
2008-10-08,EURO50,EuroStoxx 50  (Price Return),2694.6
2008-10-08,DJIA,Dow Jones Industrial Average Index  (Price Return),9258.0
2008-10-08,NIKKEI,Nikkei 225 (Price Return),9203.3
2008-10-08,DAX,DAX (Total Return),5013.6
2008-10-09,SMI,SMI (Price Return),5798.8
2008-10-09,EURO50,EuroStoxx 50  (Price Return),2629.0
2008-10-09,DJIA,Dow Jones Industrial Average Index  (Price Return),8579.0
2008-10-09,NIKKEI,Nikkei 225 (Price Return),9157.5
2008-10-09,DAX,DAX (Total Return),4887.0
2008-10-10,SMI,SMI (Price Return),5347.2
2008-10-10,EURO50,EuroStoxx 50  (Price Return),2421.9
2008-10-10,DJIA,Dow Jones Industrial Average Index  (Price Return),8451.0
2008-10-10,NIKKEI,Nikkei 225 (Price Return),8276.4
2008-10-10,DAX,DAX (Total Return),4544.3
2008-10-13,SMI,SMI (Price Return),5956.3
2008-10-13,EURO50,EuroStoxx 50  (Price Return),2688.3
2008-10-13,DJIA,Dow Jones Industrial Average Index  (Price Return),9388.0
2008-10-13,NIKKEI,Nikkei 225 (Price Return),8276.4
2008-10-13,DAX,DAX (Total Return),5062.5
2008-10-14,SMI,SMI (Price Return),6260.2
2008-10-14,EURO50,EuroStoxx 50  (Price Return),2756.7
2008-10-14,DJIA,Dow Jones Industrial Average Index  (Price Return),9311.0
2008-10-14,NIKKEI,Nikkei 225 (Price Return),9447.6
