date,ticker,name,price
2011-08-08,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",150.99
2011-08-08,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.14
2011-08-09,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),118.9
2011-08-09,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.03
2011-08-09,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.19
2011-08-10,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.31
2011-08-10,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.55
2011-08-10,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.12
2011-08-11,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.11
2011-08-11,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.01
2011-08-11,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.15
2011-08-12,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),118.9
2011-08-12,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.18
2011-08-12,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.18
2011-08-15,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.09
2011-08-15,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.06
2011-08-15,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.18
2011-08-16,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.19
2011-08-16,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.25
2011-08-16,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.16
2011-08-17,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.91
2011-08-17,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.68
2011-08-17,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.04
2011-08-18,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),120.67
2011-08-18,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.2
2011-08-18,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.86
2011-08-19,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),120.09
2011-08-19,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.07
2011-08-19,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.9
2011-08-22,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.69
2011-08-22,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.95
2011-08-22,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.94
2011-08-23,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.53
2011-08-23,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.65
2011-08-23,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.95
2011-08-24,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.38
2011-08-24,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.11
2011-08-24,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.98
2011-08-25,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.33
2011-08-25,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.25
2011-08-25,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.01
2011-08-26,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.29
2011-08-26,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.4
2011-08-26,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.01
2011-08-29,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.07
2011-08-29,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.26
2011-08-29,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.06
2011-08-30,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.06
2011-08-30,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.55
2011-08-30,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.05
2011-08-31,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),118.79
2011-08-31,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.21
2011-08-31,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.09
2011-09-01,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),118.96
2011-09-01,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.53
2011-09-01,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.06
2011-09-02,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.56
2011-09-02,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.96
2011-09-02,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.96
2011-09-06,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.62
2011-09-06,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.27
2011-09-06,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.94
2011-09-07,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.15
2011-09-07,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.05
2011-09-07,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.01
2011-09-08,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.15
2011-09-08,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.23
2011-09-08,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.03
2011-09-09,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.32
2011-09-09,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.58
2011-09-09,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.01
2011-09-12,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.48
2011-09-12,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.35
2011-09-12,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.96
2011-09-13,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.38
2011-09-13,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.04
2011-09-13,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.98
2011-09-14,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.37
2011-09-14,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.95
2011-09-14,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.01
2011-09-15,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.35
2011-09-15,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.66
2011-09-15,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,1.02
2011-09-16,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.43
2011-09-16,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",151.96
2011-09-16,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.99
2011-09-19,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.56
2011-09-19,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.33
2011-09-19,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.98
2011-09-20,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.79
2011-09-20,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.24
2011-09-20,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.95
2011-09-21,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.79
2011-09-21,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.46
2011-09-21,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.95
2011-09-22,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),120.0
2011-09-22,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.99
2011-09-22,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.91
2011-09-23,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.84
2011-09-23,GLOBAL-AGG,"Bloomberg Global Aggregate Bond Index (Total Return Index, CHF hedged.)",152.6
2011-09-23,CH-GOV-10Y,Switzerland Government Bond - 10 Year Yield,0.91
2011-09-26,CH-BOND-AAA,Swiss Bond AAA-BBB (Total Return Index),119.92
